stop_code,stop_name,stop_lat,stop_lon,zone_id
54970,Eastbound 84 Ave @ 117B St,49.155859,-122.895989,BUS ZN
54971,Eastbound 84 Ave @ 118A St,49.15588,-122.893492,BUS ZN
54972,Northbound Scott Rd @ 86 Ave,49.159865,-122.89018,BUS ZN
59035,Northbound Scott Rd @ Nordel Way,49.162457,-122.890176,BUS ZN
54974,Northbound Scott Rd @ 90 Ave,49.167342,-122.890117,BUS ZN
54976,Northbound Scott Rd @ Holt Rd,49.169575,-122.890094,BUS ZN
54977,Northbound Scott Rd @ 93A Ave,49.173249,-122.890031,BUS ZN
50499,Westbound E Hastings St @ Commercial Dr,49.281362,-123.071174,BUS ZN
54978,Eastbound 96 Ave @ 122 St,49.177087,-122.884175,BUS ZN
54979,Eastbound 96 Ave @ 124 St,49.177099,-122.879647,BUS ZN
54980,Eastbound 96 Ave @ 125 St,49.177099,-122.87666,BUS ZN
54981,Eastbound 96 Ave @ 126 St,49.177077,-122.872995,BUS ZN
54982,Eastbound 96 Ave @ 128 St,49.177067,-122.867433,BUS ZN
61516,Eastbound 96 Ave @ Prince Charles Blvd,49.177045,-122.863567,BUS ZN
54984,Eastbound 96 Ave @ 130A St,49.17703,-122.86091,BUS ZN
54985,Eastbound 96 Ave @ 132 St,49.177019,-122.855987,BUS ZN
54986,Eastbound 96 Ave @ 134 St,49.176992,-122.850709,BUS ZN
54987,Southbound King George Blvd @ 96 Ave,49.176019,-122.846016,BUS ZN
50500,Westbound E Hastings St @ McLean Dr,49.281378,-123.074606,BUS ZN
54988,Northbound King George Blvd @ 96 Ave,49.177621,-122.845422,BUS ZN
54989,Northbound King George Blvd @ Fraser Hwy,49.181116,-122.845247,BUS ZN
54990,King George Station @ Bay 2,49.183124,-122.845136,BUS ZN
54993,Surrey Central Station @ Bay 8,49.188961,-122.848754,BUS ZN
54994,Southbound University Dr @ 10100 Block,49.187503,-122.851472,BUS ZN
54995,Eastbound Old Yale Rd @ University Dr,49.185705,-122.851078,BUS ZN
54997,Southbound King George Blvd @ 98 Ave,49.179601,-122.845814,BUS ZN
50501,Westbound E Hastings St @ Clark Dr,49.281445,-123.077888,BUS ZN
54998,Westbound 96 Ave @ King George Blvd,49.177135,-122.847002,BUS ZN
54999,Westbound 96 Ave @ 134 St,49.177159,-122.851794,BUS ZN
55000,Westbound 96 Ave @ 132 St,49.177197,-122.857325,BUS ZN
55001,Westbound 96 Ave @ 130 St,49.177222,-122.861965,BUS ZN
55002,Westbound 96 Ave @ Prince Charles Blvd,49.177237,-122.864648,BUS ZN
55003,Westbound 96 Ave @ 128 St,49.177263,-122.868763,BUS ZN
55004,Westbound 96 Ave @ 126 St,49.177262,-122.874198,BUS ZN
55006,Westbound 96 Ave @ 122 St,49.177234,-122.885246,BUS ZN
55007,Southbound 124 St @ 96 Ave,49.176738,-122.879336,BUS ZN
55008,Southbound 124 St @ 95 Ave,49.175188,-122.879321,BUS ZN
55009,Southbound 124 St @ Iona Place,49.17346,-122.879333,BUS ZN
55010,Southbound 124 St @ 93 Ave,49.171566,-122.879346,BUS ZN
55011,Westbound 92 Ave @ 124 St,49.170308,-122.879957,BUS ZN
55012,Westbound 92 Ave @ 122 St,49.170412,-122.885182,BUS ZN
55013,Westbound 92 Ave @ Scott Rd,49.17049,-122.88922,BUS ZN
55014,Southbound Scott Rd @ 90 Ave,49.166456,-122.890487,BUS ZN
58694,Southbound Scott Rd @ Nordel Way,49.161084,-122.890541,BUS ZN
55016,Southbound Scott Rd @ 86 Ave,49.159214,-122.890546,BUS ZN
55017,Westbound 84 Ave @ Scott Rd,49.156064,-122.891,BUS ZN
50503,Westbound E Hastings St @ Campbell Ave,49.281155,-123.085249,BUS ZN
55018,Westbound 84 Ave @ 118A St,49.156002,-122.894371,BUS ZN
55019,Westbound 84 Ave @ 117B St,49.155983,-122.897707,BUS ZN
55020,Westbound 84 Ave @ 116 St,49.155971,-122.902101,BUS ZN
55021,Westbound 84 Ave @ 114 St,49.156031,-122.906435,BUS ZN
55022,Westbound 84 Ave @ 112 St,49.156114,-122.913155,BUS ZN
55023,Westbound 84 Ave @ 110A St,49.156125,-122.917511,BUS ZN
55024,Northbound Brooke Rd @ 84 Ave,49.15646,-122.920775,BUS ZN
55025,Northbound Brooke Rd @ 85A Ave,49.158734,-122.921137,BUS ZN
55026,Southbound Dunlop Rd @ Byron Rd,49.161839,-122.923646,BUS ZN
55027,Southbound Dunlop Rd @ Delnova Dr,49.159576,-122.927284,BUS ZN
50504,Westbound E Hastings St @ Hawks Ave,49.2812,-123.087667,BUS ZN
55028,Southbound Dunlop Rd @ Sunset Dr,49.157065,-122.931293,BUS ZN
55029,Southbound Dunlop Rd @ 10400 Block,49.155265,-122.933671,BUS ZN
55030,Westbound Centre St @ Skagit Dr,49.155135,-122.935818,BUS ZN
55031,Westbound Centre St @ Main St,49.157102,-122.938669,BUS ZN
55032,Eastbound River Rd @ Brooke Rd,49.165308,-122.925916,BUS ZN
55033,Eastbound River Rd @ Russell Dr,49.167209,-122.916671,BUS ZN
55034,Eastbound River Rd @ 11000 Block,49.170144,-122.915213,BUS ZN
55035,Eastbound River Rd @ 92A Ave,49.17279,-122.915831,BUS ZN
55036,Eastbound River Rd @ Knudson Rd,49.176518,-122.913647,BUS ZN
55037,Eastbound River Rd @ Regal Dr,49.179002,-122.910786,BUS ZN
50505,Westbound E Hastings St @ Princess Ave,49.281282,-123.092019,BUS ZN
55038,Eastbound River Rd @ Millar Rd,49.18249,-122.906627,BUS ZN
55041,Scottsdale Exchange @ Bay 2,49.137505,-122.888277,BUS ZN
55042,Southbound 122 St @ 7300 Block,49.13569,-122.884707,BUS ZN
55045,Northbound 116 St @ 73A Ave,49.136763,-122.901358,BUS ZN
55046,Northbound 116 St @ 75A Ave,49.140629,-122.901336,BUS ZN
55047,Northbound 116 St @ 76A Ave,49.142388,-122.901338,BUS ZN
50051,Westbound Davie St @ Jervis St,49.283006,-123.135121,BUS ZN
50506,Westbound E Hastings St @ Jackson Ave,49.281321,-123.093904,BUS ZN
55048,Northbound 116 St @ 77A Ave,49.144598,-122.901344,BUS ZN
55049,Northbound 116 St @ 78A Ave,49.146469,-122.901359,BUS ZN
55050,Northbound 116 St @ 80 Ave,49.149013,-122.901357,BUS ZN
55051,Northbound 116 St @ 82 Ave,49.152862,-122.901402,BUS ZN
55052,Northbound 116 St @ 84 Ave,49.156167,-122.901462,BUS ZN
55053,Northbound 116 St @ 86 Ave,49.159986,-122.902042,BUS ZN
55054,Northbound 116 St @ 88 Ave,49.163587,-122.902042,BUS ZN
55055,Northbound 116 St @ 90 Ave,49.167264,-122.901588,BUS ZN
55056,Northbound 116 St @ 9000 Block,49.169216,-122.901186,BUS ZN
55057,Northbound 116 St @ 92 Ave,49.170833,-122.901159,BUS ZN
50507,Westbound E Hastings St @ Dunlevy Ave,49.281356,-123.095847,BUS ZN
55058,Northbound 116 St @ 94 Ave,49.174037,-122.901105,BUS ZN
55059,Northbound 123A St @ 96 Ave,49.177729,-122.880413,BUS ZN
55060,Northbound 123A St @ 98 Ave,49.181312,-122.880409,BUS ZN
55061,Northbound 123A St @ 99 Ave,49.183104,-122.880403,BUS ZN
55062,Eastbound 100 Ave @ 123A St,49.184389,-122.87992,BUS ZN
55063,Eastbound 100 Ave @ 124B St,49.184458,-122.875767,BUS ZN
55064,Eastbound 100 Ave @ Helen Dr,49.184439,-122.872619,BUS ZN
55065,Eastbound 100 Ave @ 128 St,49.184382,-122.867079,BUS ZN
55066,Eastbound 100 Ave @ 130 St,49.184366,-122.861709,BUS ZN
55067,Northbound 132 St @ 100 Ave,49.184856,-122.856416,BUS ZN
50508,Westbound Powell St @ Commercial Dr,49.283837,-123.070862,BUS ZN
55068,Eastbound Old Yale Rd @ 132 St,49.187432,-122.855723,BUS ZN
55069,Northbound University Dr @ Old Yale Rd,49.186513,-122.851544,BUS ZN
55070,Surrey Central Station @ Bay 9,49.188967,-122.848465,BUS ZN
55072,Southbound 132 St @ Old Yale Rd,49.187331,-122.856596,BUS ZN
55073,Westbound 100 Ave @ 132 St,49.184476,-122.857499,BUS ZN
55074,Westbound 100 Ave @ 129A St,49.184484,-122.862697,BUS ZN
55075,Westbound 100 Ave @ 128 St,49.184511,-122.868167,BUS ZN
55076,Westbound 100 Ave @ Helen Dr,49.184551,-122.87309,BUS ZN
55077,Westbound 100 Ave @ 124B St,49.184586,-122.876926,BUS ZN
55078,Southbound 123A St @ 100 Ave,49.183973,-122.880587,BUS ZN
55079,Southbound 123A St @ 99 Ave,49.182279,-122.8806,BUS ZN
55080,Southbound 123A St @ 98 Ave,49.180164,-122.8806,BUS ZN
55081,Southbound 116 St @ 96 Ave,49.176744,-122.901266,BUS ZN
55082,Southbound 116 St @ 94 Ave,49.173358,-122.901319,BUS ZN
55083,Southbound 116 St @ 92 Ave,49.170253,-122.901372,BUS ZN
55084,Southbound 116 St @ 9000 Block,49.169128,-122.901383,BUS ZN
55085,Southbound 116 St @ 90 Ave,49.16626,-122.902164,BUS ZN
55086,Southbound 116 St @ 87 Ave,49.161251,-122.902265,BUS ZN
55087,Southbound 116 St @ 86 Ave,49.159086,-122.902243,BUS ZN
55088,Southbound 116 St @ 84 Ave,49.155549,-122.901662,BUS ZN
55090,Southbound 116 St @ 80 Ave,49.148289,-122.901566,BUS ZN
55091,Southbound 116 St @ 78A Ave,49.145716,-122.901552,BUS ZN
55092,Southbound 116 St @ 77A Ave,49.14358,-122.901542,BUS ZN
55093,Southbound 116 St @ 76A Ave,49.141582,-122.901534,BUS ZN
55094,Southbound 116 St @ 75A Ave,49.139763,-122.901539,BUS ZN
55095,Southbound 116 St @ 73A Ave,49.135816,-122.901578,BUS ZN
55096,Scott Road Station @ Bay 7,49.204192,-122.874952,BUS ZN
55107,Eastbound 114 Ave @ 132 St,49.209754,-122.855902,BUS ZN
50512,Westbound Powell St @ Glen Dr,49.282792,-123.081659,BUS ZN
55108,Southbound 133A St @ 114 Ave,49.209357,-122.852186,BUS ZN
55109,Southbound 133A St @ 112A Ave,49.206928,-122.852573,BUS ZN
55110,Eastbound 112 Ave @ 13400 Block,49.206149,-122.849758,BUS ZN
55111,Eastbound 113 Ave @ 136 St,49.207649,-122.844784,BUS ZN
55112,Eastbound 113 Ave @ 138 St,49.207627,-122.839111,BUS ZN
55113,Eastbound 113 Ave @ 140 St,49.207594,-122.833397,BUS ZN
55115,Eastbound Grosvenor Rd @ Gladstone Dr,49.208022,-122.828481,BUS ZN
55116,Northbound McBride Dr @ 114 Ave,49.210553,-122.825375,BUS ZN
55117,Northbound McBride Dr @ King Rd,49.212867,-122.826946,BUS ZN
50513,Westbound Powell St @ Hawks Ave,49.28303,-123.087522,BUS ZN
55118,Eastbound 116A Ave @ 14500 Block,49.214212,-122.819115,BUS ZN
55119,Southbound Surrey Rd @ 116A Ave,49.213715,-122.81692,BUS ZN
55120,Southbound Surrey Rd @ Wellington Dr,49.20972,-122.813992,BUS ZN
55121,Southbound Wallace Dr @ Roxburgh Rd,49.207269,-122.815296,BUS ZN
55122,Southbound 148 St @ 111A Ave,49.204826,-122.812738,BUS ZN
55123,Southbound 148 St @ 110 Ave,49.201973,-122.812702,BUS ZN
55124,Eastbound 108 Ave @ 148 St,49.198633,-122.811885,BUS ZN
55125,Eastbound 108 Ave @ Oriole Dr,49.198663,-122.80821,BUS ZN
55126,Southbound 150 St @ 107A Ave,49.197569,-122.806329,BUS ZN
55127,Southbound 150 St @ 10600 Block,49.194934,-122.80642,BUS ZN
50514,Westbound Powell St @ Heatley Ave,49.283076,-123.089941,BUS ZN
55128,Guildford Exchange @ Bay 1,49.191353,-122.803459,BUS ZN
55130,Southbound 152 St @ 105 Ave,49.192726,-122.801058,BUS ZN
55131,Guildford Exchange @ Bay 2,49.191632,-122.804013,BUS ZN
55133,Northbound 150 St @ 10600 Block,49.195692,-122.806183,BUS ZN
55134,Northbound 150 St @ 107A Ave,49.198027,-122.806085,BUS ZN
55135,Westbound 108 Ave @ Oriole Dr,49.198804,-122.809198,BUS ZN
55136,Northbound 148 St @ 108 Ave,49.199256,-122.812411,BUS ZN
55137,Northbound 148 St @ 110 Ave,49.202672,-122.81252,BUS ZN
50515,Westbound Powell St @ Jackson Ave,49.283146,-123.093725,BUS ZN
55138,Northbound Wallace Dr @ Ellendale Dr,49.205576,-122.813156,BUS ZN
55139,Northbound Surrey Rd @ Wallace Dr,49.208257,-122.814848,BUS ZN
55140,Northbound Surrey Rd @ Wellington Dr,49.209661,-122.813786,BUS ZN
55141,Northbound Surrey Rd @ 115A Ave,49.212929,-122.815401,BUS ZN
55142,Westbound 116A Ave @ King Rd,49.214323,-122.820312,BUS ZN
55143,Southbound McBride Dr @ King Rd,49.2127,-122.82698,BUS ZN
55144,Southbound Grosvenor Rd @ 114 Ave,49.210046,-122.825405,BUS ZN
55145,Westbound Grosvenor Rd @ 142 St,49.208742,-122.827488,BUS ZN
55146,Northbound Kindersley Dr @ Grosvenor Rd,49.20689,-122.831543,BUS ZN
55147,Westbound 113 Ave @ 140 St,49.207682,-122.834717,BUS ZN
50052,Westbound Davie St @ Broughton St,49.283898,-123.136507,BUS ZN
50516,Westbound Powell St @ Gore Ave,49.283223,-123.098134,BUS ZN
55148,Westbound 113 Ave @ 138 St,49.207694,-122.84013,BUS ZN
55149,Westbound 113 Ave @ 137 St,49.207719,-122.84292,BUS ZN
55150,Southbound 136 St @ 113 Ave,49.207288,-122.845352,BUS ZN
55151,Westbound 112 Ave @ 13400 Block,49.206237,-122.849936,BUS ZN
55152,Northbound 133A St @ 112A Ave,49.207478,-122.852218,BUS ZN
55153,Northbound 133A St @ Crestview Dr,49.209194,-122.852046,BUS ZN
55154,Westbound 114 Ave @ 132 St,49.209844,-122.855872,BUS ZN
55162,Southbound 128 St @ 114 Ave,49.209434,-122.867475,BUS ZN
55164,Ladner Exchange @ Bay 6,49.087606,-123.062487,BUS ZN
55165,Northbound Harvest Dr @ Ladner Trunk Rd,49.089714,-123.062836,BUS ZN
55166,Eastbound Hwy 10 @ Hwy 17A,49.090025,-123.055655,BUS ZN
55167,Eastbound Hwy 10 @ 62 St,49.090048,-123.050367,BUS ZN
55168,Eastbound Hwy 10 @ 64 St,49.090018,-123.044621,BUS ZN
55169,Eastbound Hwy 10 @ 66 St,49.090082,-123.039948,BUS ZN
55170,Eastbound Hwy 10 @ Anderson Place,49.090071,-123.036586,BUS ZN
55172,Southbound 72 St @ Hwy 10,49.089637,-123.024115,BUS ZN
55173,Eastbound Churchill St @ 72 St,49.082336,-123.023236,BUS ZN
55174,Eastbound Churchill St @ King St,49.082295,-123.015,BUS ZN
55175,Eastbound Hwy 10 @ 80 St,49.089918,-123.000935,BUS ZN
55176,Eastbound Hwy 10 @ 88 St,49.089875,-122.978789,BUS ZN
55177,Northbound Scott Rd @ 70 Ave,49.131043,-122.890178,BUS ZN
55178,Scottsdale Exchange @ Bay 7,49.137551,-122.888021,BUS ZN
55179,Westbound Hwy 10 @ Hornby Dr,49.089711,-122.963742,BUS ZN
55180,Westbound Hwy 10 @ 88 St,49.09,-122.979772,BUS ZN
55183,Westbound Churchill St @ King St,49.082399,-123.015395,BUS ZN
55184,Westbound Churchill St @ 72 St,49.082433,-123.023483,BUS ZN
55185,Westbound Hwy 10 @ 72 St,49.09013,-123.024942,BUS ZN
55186,Westbound Hwy 10 @ Anderson Place,49.090187,-123.037454,BUS ZN
55187,Westbound Hwy 10 @ 66 St,49.090201,-123.040996,BUS ZN
50520,Eastbound E Pender St @ Main St,49.280329,-123.100047,BUS ZN
55188,Westbound Hwy 10 @ 64 St,49.09024,-123.046791,BUS ZN
55189,Westbound Hwy 10 @ 62 St,49.090252,-123.051586,BUS ZN
55190,Westbound Ladner Trunk Rd @ Hwy 17A,49.090279,-123.058574,BUS ZN
55191,Southbound Harvest Dr @ Ladner Trunk Rd,49.08931,-123.063128,BUS ZN
55192,Scottsdale Exchange @ Bay 9,49.137335,-122.888569,BUS ZN
55193,Northbound Scott Rd @ 7300 Block,49.137495,-122.890164,BUS ZN
55194,Northbound Scott Rd @ 75A Ave,49.140469,-122.890173,BUS ZN
55195,Northbound Scott Rd @ 76A Ave,49.142807,-122.890161,BUS ZN
55196,Northbound Scott Rd @ 80 Ave,49.148951,-122.890181,BUS ZN
55197,Northbound Scott Rd @ 82 Ave,49.152557,-122.890187,BUS ZN
55198,Northbound Scott Rd @ 84 Ave,49.156256,-122.890181,BUS ZN
55200,Scott Road Station @ Scott Rd,49.204467,-122.874595,BUS ZN
55202,Southbound Scott Rd @ 93A Ave,49.172243,-122.890403,BUS ZN
55203,Southbound Scott Rd @ 92 Ave,49.170175,-122.890437,BUS ZN
55204,Southbound Scott Rd @ 84 Ave,49.155682,-122.890557,BUS ZN
55205,Southbound Scott Rd @ 82 Ave,49.151959,-122.890541,BUS ZN
55206,Southbound Scott Rd @ 80 Ave,49.148954,-122.890537,BUS ZN
55207,Southbound Scott Rd @ 7800 Block,49.145523,-122.890537,BUS ZN
55208,Southbound Scott Rd @ 76A Ave,49.142456,-122.890539,BUS ZN
55209,Southbound Scott Rd @ 75A Ave,49.139911,-122.890538,BUS ZN
55210,Surrey Central Station @ Bay 2,49.188849,-122.848551,BUS ZN
58635,Eastbound 104 Ave @ King George Blvd,49.191515,-122.844162,BUS ZN
55214,Eastbound 104 Ave @ Whalley Blvd,49.191475,-122.84108,BUS ZN
55215,Eastbound 104 Ave @ 139 St,49.191424,-122.837192,BUS ZN
55216,Eastbound 104 Ave @ 140 St,49.191383,-122.833623,BUS ZN
55217,Eastbound 104 Ave @ 142 St,49.191416,-122.828132,BUS ZN
55218,Eastbound 104 Ave @ 144 St,49.191438,-122.822383,BUS ZN
55219,Eastbound 104 Ave @ 146 St,49.191389,-122.816828,BUS ZN
55220,Eastbound 104 Ave @ 148 St,49.191406,-122.81188,BUS ZN
55221,Eastbound 104 Ave @ 149 St,49.191403,-122.808821,BUS ZN
55222,Eastbound 104 Ave @ 150 St,49.191359,-122.805799,BUS ZN
55223,Northbound 150 St @ 105 Ave,49.19248,-122.806246,BUS ZN
55225,Southbound 152 St @ 102A Ave,49.188425,-122.801082,BUS ZN
55226,Southbound 152 St @ 101 Ave,49.185638,-122.80104,BUS ZN
55227,Southbound 152 St @ 100 Ave,49.183554,-122.80111,BUS ZN
55228,Southbound 152 St @ 98 Ave,49.180098,-122.801109,BUS ZN
55229,Southbound 152 St @ 96 Ave,49.17642,-122.801175,BUS ZN
55230,Southbound 152 St @ 94 Ave,49.17319,-122.801289,BUS ZN
55231,Southbound 152 St @ 93 Ave,49.171587,-122.80135,BUS ZN
55232,Southbound 152 St @ 91A Ave,49.168827,-122.801443,BUS ZN
55233,Eastbound Fraser Hwy @ 152 St,49.165595,-122.800462,BUS ZN
55235,Westbound Fraser Hwy @ 156 St,49.162452,-122.791705,BUS ZN
55236,Eastbound Fraser Hwy @ 156 St,49.1613,-122.789383,BUS ZN
55240,Eastbound Fraser Hwy @ 158 St,49.159462,-122.784641,BUS ZN
55241,Eastbound Fraser Hwy @ Venture Way,49.15832,-122.781689,BUS ZN
55243,Eastbound Fraser Hwy @ 160 St,49.156721,-122.777564,BUS ZN
59620,Eastbound Fraser Hwy @ 84 Ave,49.15533,-122.773989,BUS ZN
55245,Eastbound Fraser Hwy @ 164 St,49.152531,-122.766881,BUS ZN
55246,Eastbound Fraser Hwy @ 166 St,49.150456,-122.76161,BUS ZN
50053,Westbound Davie St @ Cardero St,49.28546,-123.138909,BUS ZN
55253,Westbound 60 Ave @ 176 St,49.111563,-122.735856,BUS ZN
55254,Southbound 176 St @ 60 Ave,49.110491,-122.735078,BUS ZN
55258,Southbound 177B St @ 56A Ave,49.105445,-122.730386,BUS ZN
55259,Eastbound Hwy 10 @ 177B St,49.104048,-122.729694,BUS ZN
55260,Eastbound Hwy 10 @ 180 St,49.104022,-122.722935,BUS ZN
55261,Eastbound Hwy 10 @ 182 St,49.104054,-122.717863,BUS ZN
55262,Eastbound Hwy 10 @ 184 St,49.104031,-122.712195,BUS ZN
55263,Eastbound Hwy 10 @ 18600 Block,49.10405,-122.706512,BUS ZN
55264,Eastbound Hwy 10 @ 188 St,49.104051,-122.701101,BUS ZN
55265,Eastbound 56 Ave @ Production Blvd,49.10436,-122.682581,BUS ZN
55266,Eastbound 56 Ave @ Production Way,49.104307,-122.67564,BUS ZN
55267,Eastbound 56 Ave @ 198 St,49.104294,-122.672811,BUS ZN
55268,Northbound 177B St @ 57 Ave,49.106384,-122.730181,BUS ZN
55269,Northbound 177B St @ 58 Ave,49.108222,-122.730183,BUS ZN
55270,Northbound 177B St @ 59A Ave,49.110864,-122.730197,BUS ZN
55271,Eastbound 60 Ave @ 180 St,49.111364,-122.723195,BUS ZN
55272,Eastbound 60 Ave @ 182 St,49.11136,-122.717882,BUS ZN
55273,Eastbound 60 Ave @ 184 St,49.11135,-122.711742,BUS ZN
55274,Eastbound 60 Ave @ 185B St,49.111322,-122.707867,BUS ZN
55275,Eastbound 60 Ave @ 188 St,49.111262,-122.701146,BUS ZN
55276,Eastbound 60 Ave @ 189A St,49.111258,-122.69704,BUS ZN
61501,Eastbound 64 Ave @ Fraser Hwy,49.119185,-122.69063,BUS ZN
55282,Eastbound 64 Ave @ 196 St,49.118993,-122.679504,BUS ZN
55283,Southbound 197 St @ 64 Ave,49.11866,-122.677124,BUS ZN
55284,Westbound Willowbrook Dr @ 197 St,49.116898,-122.677645,BUS ZN
55285,Southbound Willowbrook Dr @ 19600 Block,49.115186,-122.678809,BUS ZN
55286,Eastbound Fraser Hwy @ Langley Bypass,49.111322,-122.674404,BUS ZN
55287,Eastbound Fraser Hwy @ Production Way,49.10983,-122.671076,BUS ZN
55288,Southbound 200 St @ Fraser Hwy,49.10853,-122.66888,BUS ZN
55289,Eastbound 56 Ave @ 200 St,49.104254,-122.668141,BUS ZN
55290,Eastbound 56 Ave @ 201A St,49.104222,-122.66365,BUS ZN
55292,Eastbound 53 Ave @ 203 St,49.098401,-122.658986,BUS ZN
55293,Eastbound 53 Ave @ 204 St,49.098415,-122.656018,BUS ZN
55294,Eastbound 51B Ave @ 206 St,49.096724,-122.651206,BUS ZN
55295,Eastbound 51B Ave @ 207 St,49.09639,-122.648928,BUS ZN
55296,Northbound 208 St @ 51B Ave,49.096885,-122.646466,BUS ZN
55297,Westbound 56 Ave @ Langley Bypass,49.104714,-122.644327,BUS ZN
55298,Westbound 56 Ave @ Logan Ave,49.104794,-122.649639,BUS ZN
55299,Langley Centre @ Bay 1,49.105658,-122.654233,BUS ZN
55300,Eastbound 56 Ave @ 206 St,49.104666,-122.650469,BUS ZN
55301,Eastbound 56 Ave @ 208 St,49.104594,-122.646118,BUS ZN
61548,Southbound 208 St @ 52A Ave,49.098117,-122.646665,BUS ZN
55303,Westbound 51B Ave @ 207 St,49.096646,-122.64993,BUS ZN
55304,Westbound 51B Ave @ 206 St,49.097286,-122.651647,BUS ZN
55305,Westbound 53 Ave @ 53A Ave,49.098569,-122.654792,BUS ZN
55306,Westbound 53 Ave @ 204 St,49.098541,-122.658183,BUS ZN
55307,Northbound 203 St @ 53 Ave,49.099272,-122.659695,BUS ZN
55308,Northbound 203 St @ 54 Ave,49.10085,-122.659636,BUS ZN
55309,Northbound 203 St @ Michaud Cres,49.103104,-122.659591,BUS ZN
55311,Westbound 56 Ave @ 201A St,49.104398,-122.66477,BUS ZN
55312,Westbound 56 Ave @ 200 St,49.104445,-122.669281,BUS ZN
55313,Westbound 56 Ave @ 198 St,49.104437,-122.673709,BUS ZN
55314,Westbound 56 Ave @ Production Way,49.104454,-122.677117,BUS ZN
55316,Westbound Hwy 10 @ 192 St,49.104575,-122.692342,BUS ZN
55317,Westbound Hwy 10 @ 188 St,49.10424,-122.702163,BUS ZN
55318,Westbound Hwy 10 @ 18600 Block,49.104208,-122.707055,BUS ZN
55319,Westbound Hwy 10 @ 184 St,49.10421,-122.71326,BUS ZN
55320,Westbound Hwy 10 @ 182 St,49.104206,-122.718783,BUS ZN
55321,Westbound Hwy 10 @ 180 St,49.104231,-122.72436,BUS ZN
55322,Westbound Hwy 10 @ 17800 Block,49.104239,-122.728124,BUS ZN
55323,Northbound 200 St @ 56 Ave,49.105065,-122.668657,BUS ZN
55324,Westbound Fraser Hwy @ Production Way,49.11001,-122.670995,BUS ZN
55325,Westbound Fraser Hwy @ Langley Bypass,49.111568,-122.674447,BUS ZN
55326,Northbound Willowbrook Dr @ 19600 Block,49.11512,-122.678529,BUS ZN
55327,Northbound 197 St @ Willowbrook Dr,49.117257,-122.67695,BUS ZN
55328,Westbound 64 Ave @ 197 St,49.119129,-122.677839,BUS ZN
55329,Westbound 64 Ave @ 194 St,49.119214,-122.686002,BUS ZN
55332,Westbound 60 Ave @ 192 St,49.11139,-122.692137,BUS ZN
55333,Westbound 60 Ave @ 190 St,49.111379,-122.696866,BUS ZN
55334,Westbound 60 Ave @ 188 St,49.111403,-122.702445,BUS ZN
55335,Westbound 60 Ave @ 186 St,49.111443,-122.707549,BUS ZN
55336,Westbound 60 Ave @ 184 St,49.11149,-122.713126,BUS ZN
55337,Westbound 60 Ave @ 182 St,49.111478,-122.718612,BUS ZN
55338,Westbound 60 Ave @ 180 St,49.111512,-122.724292,BUS ZN
55339,Southbound 177B St @ 59A Ave,49.110711,-122.730407,BUS ZN
55340,Southbound 177B St @ 58A Ave,49.10843,-122.730399,BUS ZN
55342,Northbound 177B St @ Hwy 10,49.104688,-122.73018,BUS ZN
50054,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,BUS ZN
55351,Westbound Fraser Hwy @ 168 St,49.148563,-122.757285,BUS ZN
59705,Westbound Fraser Hwy @ 84 Ave,49.155963,-122.775055,BUS ZN
55355,Westbound Fraser Hwy @ 160 St,49.158027,-122.78029,BUS ZN
55356,Westbound Fraser Hwy @ 158 St,49.160072,-122.785641,BUS ZN
55357,Northbound 152 St @ Fraser Hwy,49.16676,-122.801247,BUS ZN
55358,Northbound 152 St @ 91 Ave,49.168579,-122.801188,BUS ZN
55359,Northbound 152 St @ 92 Ave,49.170427,-122.801131,BUS ZN
55360,Northbound 152 St @ 94 Ave,49.173796,-122.801005,BUS ZN
55361,Northbound 152 St @ 96 Ave,49.177204,-122.800892,BUS ZN
55362,Northbound 152 St @ 98 Ave,49.180299,-122.800852,BUS ZN
55363,Northbound 152 St @ 100 Ave,49.18464,-122.800733,BUS ZN
55364,Northbound 152 St @ 101 Ave,49.186973,-122.800723,BUS ZN
55365,Northbound 152 St @ 102A Ave,49.189006,-122.800757,BUS ZN
55366,Westbound 104 Ave @ 150 St,49.191561,-122.80711,BUS ZN
50537,Westbound W Cloverleaf @ Granville St,49.266837,-123.139046,BUS ZN
55367,Westbound 104 Ave @ 148 St,49.191583,-122.813065,BUS ZN
55368,Westbound 104 Ave @ 146 St,49.191599,-122.818464,BUS ZN
55369,Westbound 104 Ave @ 144 St,49.191605,-122.824345,BUS ZN
55370,Westbound 104 Ave @ 142 St,49.191587,-122.828988,BUS ZN
55371,Westbound 104 Ave @ 140 St,49.191566,-122.834607,BUS ZN
55372,Westbound 104 Ave @ 138A St,49.191611,-122.838233,BUS ZN
55373,Westbound 104 Ave @ Whalley Blvd,49.191674,-122.842718,BUS ZN
55375,Northbound King George Blvd @ 1100 Block,49.023353,-122.765764,BUS ZN
55376,Northbound King George Blvd @ 164 St,49.025302,-122.768278,BUS ZN
55377,Northbound King George Blvd @ 14 Ave,49.028336,-122.772009,BUS ZN
55378,Westbound 16 Ave @ King George Blvd,49.031134,-122.776584,BUS ZN
55379,Westbound 16 Ave @ 160 St,49.03115,-122.779695,BUS ZN
55381,Westbound 16 Ave @ 156 St,49.031166,-122.790627,BUS ZN
